-26.39548953,66.29345728,0
-26.39548953,66.29345728,0
-26.70516023,65.94548568,0
-26.70516023,65.94548568,0
-27.01223423,65.59541432,0
-27.01223423,65.59541432,0
-27.31664762,65.24338236,0
-27.31664762,65.24338236,0
-27.9161929,64.53526251,0
-27.9161929,64.53526251,0
-28.21228394,64.17818673,0
-28.21228394,64.17818673,0
-28.5054916,63.81970328,0
-28.5054916,63.81970328,0
-28.79576825,63.45994877,0
-28.79576825,63.45994877,0
-29.08306939,63.09905874,0
-29.08306939,63.09905874,0
-29.36735369,62.73716754,0
-29.36735369,62.73716754,0
-29.64858288,62.37440811,0
-29.64858288,62.37440811,0
-29.92672175,62.0109119,0
-29.92672175,62.0109119,0
-30.20173805,61.64680868,0
-30.20173805,61.64680868,0
-30.47360248,61.2822264,0
-30.47360248,61.2822264,0
-30.7422886,60.91729111,0
-30.7422886,60.91729111,0
-31.00777276,60.5521268,0
-31.00777276,60.5521268,0
-31.27003405,60.18685532,0
-31.27003405,60.18685532,0
-31.52905424,59.82159626,0
-31.52905424,59.82159626,0
-31.78481768,59.45646685,0
-31.78481768,59.45646685,0
-32.03731126,59.09158191,0
-32.03731126,59.09158191,0
-32.5526266,58.33292692,0
-32.5526266,58.33292692,0
-33.40290687,57.03853885,0
-33.40290687,57.03853885,0
-34.22355116,55.73604138,0
-34.22355116,55.73604138,0
-34.80435461,54.78055523,0
-34.80435461,54.78055523,0
-35.91996854,52.86054193,0
-35.91996854,52.86054193,0
-36.61584173,51.6015566,0
-36.61584173,51.6015566,0
-37.6283563,49.67551828,0
-37.6283563,49.67551828,0
-38.59086518,47.7275631,0
-38.59086518,47.7275631,0
-39.33901994,46.12250648,0
-39.33901994,46.12250648,0
-40.16091073,44.25220404,0
-40.16091073,44.25220404,0
-41.22549483,41.62757167,0
-41.22549483,41.62757167,0
-41.95332253,39.66864781,0
-41.95332253,39.66864781,0
-42.61752485,37.7306176,0
-42.61752485,37.7306176,0
-43.21733664,35.8217189,0
-43.21733664,35.8217189,0
-43.83451813,33.64668281,0
-43.83451813,33.64668281,0
-44.53919417,30.77783635,0
-44.53919417,30.77783635,0
-45.08352374,28.09348736,0
-45.08352374,28.09348736,0
-45.43311472,25.97110281,0
-45.43311472,25.97110281,0
-45.64070897,24.43322455,0
-45.64070897,24.43322455,0
-45.84927042,22.46064098,0
-45.84927042,22.46064098,0
-46.01041886,20.11156394,0
-46.01041886,20.11156394,0
-46.07216419,17.89151296,0
-46.07216419,17.89151296,0
-46.06513803,16.55034617,0
-46.06513803,16.55034617,0
-45.98423305,14.4513155,0
-45.98423305,14.4513155,0
-45.89518368,13.2162863,0
-45.89518368,13.2162863,0
-45.77888758,12.02431744,0
-45.77888758,12.02431744,0
-45.637663,10.87634083,0
-45.637663,10.87634083,0
-45.53821627,10.18433671,0
-45.53821627,10.18433671,0
-45.21402661,8.318717082,0
-45.21402661,8.318717082,0
-44.87624087,6.757197399,0
-44.87624087,6.757197399,0
-44.59295375,5.632903535,0
-44.59295375,5.632903535,0
-44.28725048,4.553085074,0
-44.28725048,4.553085074,0
-43.96158547,3.518611635,0
-43.96158547,3.518611635,0
-43.61841855,2.530025812,0
-43.61841855,2.530025812,0
-43.19807407,1.432220924,0
-43.19807407,1.432220924,0
-42.72245159,0.310879471,0
-42.72245159,0.310879471,0
-42.10408157,-0.993510422,0
-42.10408157,-0.993510422,0
-41.71221503,-1.745653068,0
-41.71221503,-1.745653068,0
-41.02283698,-2.951832593,0
-41.02283698,-2.951832593,0
-40.17776584,-4.258749902,0
-40.17776584,-4.258749902,0
-39.07663578,-5.727618895,0
-39.07663578,-5.727618895,0
-38.03888941,-6.908141991,0
-38.03888941,-6.908141991,0
-37.16631273,-7.767293106,0
-37.16631273,-7.767293106,0
-36.27151172,-8.53329669,0
-36.27151172,-8.53329669,0
-35.12329212,-9.357342902,0
-35.12329212,-9.357342902,0
-34.20298045,-9.894784491,0
-34.20298045,-9.894784491,0
-33.36127649,-10.2925983,0
-33.36127649,-10.2925983,0
-32.18880578,-10.697223,0
-32.18880578,-10.697223,0
-31.0300685,-10.92117485,0
-31.0300685,-10.92117485,0
-30.15775251,-10.96790257,0
-30.15775251,-10.96790257,0
-29.07314046,-10.86780573,0
-29.07314046,-10.86780573,0
-28.01174119,-10.58148589,0
-28.01174119,-10.58148589,0
-26.74583105,-9.957442226,0
-26.74583105,-9.957442226,0
-26.02531202,-9.441604143,0
-26.02531202,-9.441604143,0
-25.10440252,-8.58071931,0
-25.10440252,-8.58071931,0
-24.2379449,-7.527043251,0
-24.2379449,-7.527043251,0
-23.37441028,-6.19449275,0
-23.37441028,-6.19449275,0
-22.81667164,-5.158434047,0
-22.81667164,-5.158434047,0
-22.09902482,-3.59355174,0
-22.09902482,-3.59355174,0
-21.35376501,-1.663869898,0
-21.35376501,-1.663869898,0
-20.89401445,-0.311035889,0
-20.89401445,-0.311035889,0
-20.36839194,1.384445457,0
-20.36839194,1.384445457,0
-19.94210807,2.866694748,0
-19.94210807,2.866694748,0
-19.52557329,4.394157379,0
-19.52557329,4.394157379,0
-18.50471201,8.358680024,0
-18.50471201,8.358680024,0
-18.15218749,9.762426576,0
-18.15218749,9.762426576,0
-17.43316606,12.61687479,0
-17.43316606,12.61687479,0
-16.87086046,14.80702055,0
-16.87086046,14.80702055,0
-16.28815052,17.01402567,0
-16.28815052,17.01402567,0
-15.48203341,19.94203427,0
-15.48203341,19.94203427,0
-14.85112384,22.12710202,0
-14.85112384,22.12710202,0
-13.77148889,25.65588525,0
-13.77148889,25.65588525,0
-13.09956128,27.72782123,0
-13.09956128,27.72782123,0
-12.4189269,29.73881154,0
-12.4189269,29.73881154,0
-11.28885894,32.90407989,0
-11.28885894,32.90407989,0
-10.60605077,34.72384738,0
-10.60605077,34.72384738,0
-9.930058974,36.46493314,0
-9.930058974,36.46493314,0
-8.926147266,38.95245728,0
-8.926147266,38.95245728,0
-8.492900732,39.99364615,0
-8.492900732,39.99364615,0
-7.711265958,41.82854723,0
-7.711265958,41.82854723,0
-6.744998608,44.0286933,0
-6.744998608,44.0286933,0
-6.179083283,45.28701494,0
-6.179083283,45.28701494,0
-5.266859659,47.27579277,0
-5.266859659,47.27579277,0
-4.720887799,48.44630084,0
-4.720887799,48.44630084,0
-4.029769927,49.91083011,0
-4.029769927,49.91083011,0
-3.509778173,51.00263053,0
-3.509778173,51.00263053,0
-2.868677194,52.34010655,0
-2.868677194,52.34010655,0
-2.028623696,54.08480815,0
-2.028623696,54.08480815,0
-0.621175827,57.01657249,0
-0.621175827,57.01657249,0
0.017744874,58.36604512,0
0.017744874,58.36604512,0
0.461861326,59.31726539,0
0.461861326,59.31726539,0
0.817068441,60.08877941,0
0.817068441,60.08877941,0
1.154170997,60.83218123,0
1.154170997,60.83218123,0
1.47327872,61.54833404,0
1.47327872,61.54833404,0
1.984764656,62.72866731,0
1.984764656,62.72866731,0
2.481274061,63.92606682,0
2.481274061,63.92606682,0
2.720530243,64.52751723,0
2.720530243,64.52751723,0
3.485306223,66.61521049,0
3.485306223,66.61521049,0
3.797777084,67.58375561,0
3.797777084,67.58375561,0
4.175372393,68.92837083,0
4.175372393,68.92837083,0
4.523195743,70.55078881,0
4.523195743,70.55078881,0
4.67379524,71.63919597,0
4.67379524,71.63919597,0
4.728217232,72.34583985,0
4.728217232,72.34583985,0
4.739193292,72.63091427,0
4.739193292,72.63091427,0
4.737901752,73.28168582,0
4.737901752,73.28168582,0
4.723150937,73.5931343,0
4.723150937,73.5931343,0
4.674833085,74.12128802,0
4.674833085,74.12128802,0
4.635354449,74.40708489,0
4.635354449,74.40708489,0
4.531334127,74.95086528,0
4.531334127,74.95086528,0
4.395335768,75.45966014,0
4.395335768,75.45966014,0
4.229298242,75.93453516,0
4.229298242,75.93453516,0
4.035184001,76.37655628,0
4.035184001,76.37655628,0
3.927952688,76.58606541,0
3.927952688,76.58606541,0
3.743511367,76.90476269,0
3.743511367,76.90476269,0
3.620364252,77.09419022,0
3.620364252,77.09419022,0
3.357990811,77.44978209,0
3.357990811,77.44978209,0
3.074939132,77.77657392,0
3.074939132,77.77657392,0
2.925792591,77.92994988,0
2.925792591,77.92994988,0
2.455251326,78.34719194,0
2.455251326,78.34719194,0
2.289474582,78.47415673,0
2.289474582,78.47415673,0
1.774828095,78.81558298,0
1.774828095,78.81558298,0
1.233620111,79.10437686,0
1.233620111,79.10437686,0
0.670973144,79.34402816,0
0.670973144,79.34402816,0
0.477958071,79.41411963,0
0.477958071,79.41411963,0
-0.106015718,79.59345436,0
-0.106015718,79.59345436,0
-0.503368521,79.69026095,0
-0.503368521,79.69026095,0
-1.103561555,79.80253736,0
-1.103561555,79.80253736,0
-1.691445916,79.8772032,0
-1.691445916,79.8772032,0
-2.097810789,79.91039415,0
-2.097810789,79.91039415,0
-2.90786334,79.93596547,0
-2.90786334,79.93596547,0
-3.1110813,79.93448609,0
-3.1110813,79.93448609,0
-3.733802447,79.91164627,0
-3.733802447,79.91164627,0
-4.132538123,79.88322923,0
-4.132538123,79.88322923,0
-4.764056995,79.81750024,0
-4.764056995,79.81750024,0
-5.588300526,79.69574222,0
-5.588300526,79.69574222,0
-6.407988043,79.53681306,0
-6.407988043,79.53681306,0
-7.491817606,79.27243577,0
-7.491817606,79.27243577,0
-7.667977501,79.22387948,0
-7.667977501,79.22387948,0
-8.013523361,79.12422967,0
-8.013523361,79.12422967,0
-8.638521358,78.92944434,0
-8.638521358,78.92944434,0
-8.803863398,78.87483415,0
-8.803863398,78.87483415,0
-9.42132242,78.65972146,0
-9.42132242,78.65972146,0
-10.03168159,78.43004826,0
-10.03168159,78.43004826,0
-10.94287454,78.05636593,0
-10.94287454,78.05636593,0
-11.08322307,77.99557851,0
-11.08322307,77.99557851,0
-11.85677693,77.64527957,0
-11.85677693,77.64527957,0
-12.30697661,77.42962042,0
-12.30697661,77.42962042,0
-12.55176406,77.30874882,0
-12.55176406,77.30874882,0
-13.43666076,76.85072865,0
-13.43666076,76.85072865,0
-13.87590983,76.61117776,0
-13.87590983,76.61117776,0
-14.31144347,76.36569865,0
-14.31144347,76.36569865,0
-14.40970059,76.30922493,0
-14.40970059,76.30922493,0
-14.84034756,76.05696631,0
-14.84034756,76.05696631,0
-15.26676395,75.79958083,0
-15.26676395,75.79958083,0
-15.68874535,75.53742316,0
-15.68874535,75.53742316,0
-16.51440915,75.00301674,0
-16.51440915,75.00301674,0
-16.98430329,74.68616696,0
-16.98430329,74.68616696,0
-17.44194305,74.36868191,0
-17.44194305,74.36868191,0
-17.83773782,74.08699349,0
-17.83773782,74.08699349,0
-18.60865457,73.51929444,0
-18.60865457,73.51929444,0
-18.9881493,73.23053818,0
-18.9881493,73.23053818,0
-19.36203175,72.94001023,0
-19.36203175,72.94001023,0
-19.73024286,72.64799364,0
-19.73024286,72.64799364,0
-20.43105751,72.07590127,0
-20.43105751,72.07590127,0
-20.78231051,71.78105436,0
-20.78231051,71.78105436,0
-20.79145487,71.77330562,0
-20.79145487,71.77330562,0
-21.1324708,71.48168369,0
-21.1324708,71.48168369,0
-21.47203299,71.18614684,0
-21.47203299,71.18614684,0
-21.8108784,70.88606369,0
-21.8108784,70.88606369,0
-21.80578392,70.89061383,0
-21.80578392,70.89061383,0
-22.46528323,70.29174521,0
-22.46528323,70.29174521,0
-22.45120915,70.30473354,0
-22.45120915,70.30473354,0
-22.78611884,69.99317754,0
-22.78611884,69.99317754,0
-23.11946483,69.6778984,0
-23.11946483,69.6778984,0
-23.09649542,69.69978959,0
-23.09649542,69.69978959,0
-23.42829422,69.3811557,0
-23.42829422,69.3811557,0
-23.75833539,69.05904003,0
-23.75833539,69.05904003,0
-24.05063767,68.76941101,0
-24.05063767,68.76941101,0
-24.37709554,68.44106597,0
-24.37709554,68.44106597,0
-24.61474678,68.19877773,0
-24.61474678,68.19877773,0
-24.93763679,67.86513948,0
-24.93763679,67.86513948,0
-25.20716938,67.58267411,0
-25.20716938,67.58267411,0
-25.52598883,67.24385539,0
-25.52598883,67.24385539,0
-25.8424818,66.90241517,0
-25.8424818,66.90241517,0
-26.09400453,66.62740785,0
-26.09400453,66.62740785,0
-26.40611937,66.28159626,0
-26.40611937,66.28159626,0
-26.34026227,66.35498602,0
-26.34026227,66.35498602,0
-26.27522701,66.42723763,0
-26.27522701,66.42723763,0
-26.58588264,66.0801141,0
-26.58588264,66.0801141,0
-26.89396713,65.73083708,0
-26.89396713,65.73083708,0
-27.1994153,65.37954574,0
-27.1994153,65.37954574,0
-27.12380656,65.46696958,0
-27.12380656,65.46696958,0
-27.42723221,65.11425576,0
-27.42723221,65.11425576,0
-27.34887614,65.20581876,0
-27.34887614,65.20581876,0
-27.65027532,64.85177961,0
-27.65027532,64.85177961,0
-27.94888999,64.49607234,0
-27.94888999,64.49607234,0
-28.24466641,64.13883506,0
-28.24466641,64.13883506,0
-28.53755406,63.78020518,0
-28.53755406,63.78020518,0
-28.82750564,63.4203192,0
-28.82750564,63.4203192,0
-29.11447703,63.05931253,0
-29.11447703,63.05931253,0
